14.06	30
14.08	23.3333
14.1	36.6667
14.12	21.6667
14.14	26.6667
14.16	21.6667
14.18	26.6667
14.2	25
14.22	23.3333
14.24	25
14.26	28.3333
14.28	25
14.3	33.3333
14.32	21.6667
14.34	20
14.36	31.6667
14.38	26.6667
14.4	18.3333
14.42	35
14.44	18.3333
14.46	28.3333
14.48	20
14.5	25
14.52	30
14.54	21.6667
14.56	21.6667
14.58	31.6667
14.6	25
14.62	30
14.64	18.3333
14.66	15
14.68	26.6667
14.7	31.6667
14.72	33.3333
14.74	46.6667
14.76	28.3333
14.78	16.6667
14.8	25
14.82	25
14.84	21.6667
14.86	26.6667
14.88	25
14.9	18.3333
14.92	18.3333
14.94	25
14.96	33.3333
14.98	23.3333
15	50
15.02	16.6667
15.04	33.3333
15.06	43.3333
15.08	33.3333
15.1	33.3333
15.12	31.6667
15.14	16.6667
15.16	33.3333
15.18	23.3333
15.2	28.3333
15.22	36.6667
15.24	13.3333
15.26	35
15.28	20
15.3	23.3333
15.32	21.6667
15.34	15
15.36	28.3333
15.38	21.6667
15.4	26.6667
15.42	31.6667
15.44	20
15.46	26.6667
15.48	25
15.5	26.6667
15.52	18.3333
15.54	36.6667
15.56	35
15.58	36.6667
15.6	28.3333
15.62	16.6667
15.64	30
15.66	26.6667
15.68	26.6667
15.7	25
15.72	13.3333
15.74	20
15.76	26.6667
15.78	18.3333
15.8	20
15.82	10
15.84	21.6667
15.86	30
15.88	25
15.9	26.6667
15.92	26.6667
15.94	25
15.96	8.33333
15.98	16.6667
16	21.6667
16.02	25
16.04	28.3333
16.06	16.6667
16.08	31.6667
16.1	11.6667
16.12	26.6667
16.14	28.3333
16.16	26.6667
16.18	25
16.2	30
16.22	21.6667
16.24	16.6667
16.26	18.3333
16.28	26.6667
16.3	18.3333
16.32	13.3333
16.34	11.6667
16.36	26.6667
16.38	18.3333
16.4	13.3333
16.42	15
16.44	28.3333
16.46	25
16.48	25
16.5	18.3333
16.52	21.6667
16.54	30
16.56	30
16.58	20
16.6	23.3333
16.62	18.3333
16.64	18.3333
16.66	11.6667
16.68	25
16.7	15
16.72	20
16.74	21.6667
16.76	28.3333
16.78	10
16.8	23.3333
16.82	26.6667
16.84	13.3333
16.86	15
16.88	11.6667
16.9	25
16.92	25
16.94	6.66667
16.96	18.3333
16.98	21.6667
17	26.6667
17.02	16.6667
17.04	13.3333
17.06	13.3333
17.08	21.6667
17.1	18.3333
17.12	16.6667
17.14	26.6667
17.16	18.3333
17.18	21.6667
17.2	25
17.22	30
17.24	13.3333
17.26	13.3333
17.28	18.3333
17.3	13.3333
17.32	18.3333
17.34	16.6667
17.36	18.3333
17.38	21.6667
17.4	23.3333
17.42	26.6667
17.44	21.6667
17.46	16.6667
17.48	20
17.5	16.6667
17.52	11.6667
17.54	20
17.56	23.3333
17.58	16.6667
17.6	5
17.62	20
17.64	11.6667
17.66	11.6667
17.68	15
17.7	25
17.72	21.6667
17.74	10
17.76	25
17.78	10
17.8	20
17.82	23.3333
17.84	25
17.86	18.3333
17.88	23.3333
17.9	15
17.92	15
17.94	26.6667
17.96	23.3333
17.98	33.3333
18	26.6667
18.02	21.6667
18.04	21.6667
18.06	25
18.08	25
18.1	26.6667
18.12	30
18.14	28.3333
18.16	35
18.18	43.3333
18.2	55
18.22	45
18.24	55
18.26	65
18.28	75
18.3	70
18.32	90
18.34	140
18.36	136.667
18.38	135
18.4	93.3333
18.42	70
18.44	45
18.46	43.3333
18.48	36.6667
18.5	26.6667
18.52	20
18.54	23.3333
18.56	18.3333
18.58	23.3333
18.6	18.3333
18.62	20
18.64	21.6667
18.66	21.6667
18.68	16.6667
18.7	6.66667
18.72	13.3333
18.74	20
18.76	15
18.78	18.3333
18.8	18.3333
18.82	10
18.84	16.6667
18.86	6.66667
18.88	15
18.9	20
18.92	3.33333
18.94	16.6667
18.96	13.3333
18.98	18.3333
19	10
19.02	10
19.04	18.3333
19.06	11.6667
19.08	11.6667
19.1	16.6667
19.12	8.33333
19.14	11.6667
19.16	13.3333
19.18	16.6667
19.2	10
19.22	15
19.24	13.3333
19.26	13.3333
19.28	16.6667
19.3	15
19.32	5
19.34	11.6667
19.36	11.6667
19.38	13.3333
19.4	20
19.42	16.6667
19.44	10
19.46	16.6667
19.48	16.6667
19.5	10
19.52	13.3333
19.54	21.6667
19.56	16.6667
19.58	25
19.6	8.33333
19.62	13.3333
19.64	20
19.66	8.33333
19.68	20
19.7	10
19.72	18.3333
19.74	8.33333
19.76	13.3333
19.78	10
19.8	15
19.82	15
19.84	15
19.86	16.6667
19.88	16.6667
19.9	20
19.92	25
19.94	5
19.96	13.3333
19.98	8.33333
20	15
20.02	16.6667
20.04	25
20.06	21.6667
20.08	11.6667
20.1	15
20.12	16.6667
20.14	10
20.16	13.3333
20.18	8.33333
20.2	10
20.22	10
20.24	11.6667
20.26	10
20.28	13.3333
20.3	16.6667
20.32	20
20.34	11.6667
20.36	11.6667
20.38	11.6667
20.4	18.3333
20.42	13.3333
20.44	13.3333
20.46	5
20.48	21.6667
20.5	18.3333
20.52	18.3333
20.54	13.3333
20.56	20
20.58	8.33333
20.6	18.3333
20.62	15
20.64	6.66667
20.66	16.6667
20.68	5
20.7	21.6667
20.72	16.6667
20.74	18.3333
20.76	31.6667
20.78	18.3333
20.8	18.3333
20.82	13.3333
20.84	10
20.86	18.3333
20.88	11.6667
20.9	10
20.92	25
20.94	13.3333
20.96	11.6667
20.98	16.6667
21	11.6667
21.02	18.3333
21.04	16.6667
21.06	6.66667
21.08	15
21.1	13.3333
21.12	18.3333
21.14	20
21.16	18.3333
21.18	20
21.2	6.66667
21.22	35
21.24	18.3333
21.26	10
21.28	11.6667
21.3	11.6667
21.32	8.33333
21.34	16.6667
21.36	23.3333
21.38	23.3333
21.4	13.3333
21.42	10
21.44	13.3333
21.46	15
21.48	15
21.5	13.3333
21.52	16.6667
21.54	15
21.56	13.3333
21.58	18.3333
21.6	10
21.62	18.3333
21.64	16.6667
21.66	10
21.68	23.3333
21.7	13.3333
21.72	10
21.74	16.6667
21.76	10
21.78	20
21.8	15
21.82	6.66667
21.84	16.6667
21.86	15
21.88	15
21.9	10
21.92	23.3333
21.94	13.3333
21.96	21.6667
21.98	5
22	23.3333
22.02	20
22.04	16.6667
22.06	15
22.08	10
22.1	21.6667
22.12	11.6667
22.14	11.6667
22.16	11.6667
22.18	23.3333
22.2	6.66667
22.22	13.3333
22.24	8.33333
22.26	6.66667
22.28	13.3333
22.3	13.3333
22.32	15
22.34	11.6667
22.36	3.33333
22.38	15
22.4	25
22.42	6.66667
22.44	10
22.46	15
22.48	16.6667
22.5	3.33333
22.52	10
22.54	15
22.56	15
22.58	15
22.6	16.6667
22.62	11.6667
22.64	16.6667
22.66	15
22.68	10
22.7	10
22.72	16.6667
22.74	8.33333
22.76	20
22.78	15
22.8	18.3333
22.82	13.3333
22.84	21.6667
22.86	13.3333
22.88	18.3333
22.9	5
22.92	10
22.94	20
22.96	15
22.98	11.6667
23	18.3333
23.02	16.6667
23.04	16.6667
23.06	6.66667
23.08	10
23.1	13.3333
23.12	18.3333
23.14	10
23.16	23.3333
23.18	13.3333
23.2	6.66667
23.22	21.6667
23.24	18.3333
23.26	5
23.28	5
23.3	10
23.32	15
23.34	13.3333
23.36	6.66667
23.38	16.6667
23.4	13.3333
23.42	20
23.44	11.6667
23.46	11.6667
23.48	10
23.5	15
23.52	20
23.54	25
23.56	11.6667
23.58	10
23.6	13.3333
23.62	10
23.64	18.3333
23.66	18.3333
23.68	8.33333
23.7	11.6667
23.72	13.3333
23.74	6.66667
23.76	8.33333
23.78	5
23.8	8.33333
23.82	8.33333
23.84	16.6667
23.86	10
23.88	8.33333
23.9	1.66667
23.92	8.33333
23.94	11.6667
23.96	16.6667
23.98	13.3333
24	23.3333
24.02	13.3333
24.04	11.6667
24.06	10
24.08	10
24.1	10
24.12	11.6667
24.14	8.33333
24.16	10
24.18	11.6667
24.2	16.6667
24.22	10
24.24	21.6667
24.26	11.6667
24.28	11.6667
24.3	16.6667
24.32	16.6667
24.34	8.33333
24.36	5
24.38	16.6667
24.4	6.66667
24.42	16.6667
24.44	20
24.46	11.6667
24.48	16.6667
24.5	6.66667
24.52	10
24.54	6.66667
24.56	11.6667
24.58	18.3333
24.6	11.6667
24.62	20
24.64	18.3333
24.66	16.6667
24.68	11.6667
24.7	6.66667
24.72	13.3333
24.74	11.6667
24.76	5
24.78	6.66667
24.8	11.6667
24.82	18.3333
24.84	13.3333
24.86	10
24.88	15
24.9	11.6667
24.92	13.3333
24.94	10
24.96	10
24.98	6.66667
25	6.66667
25.02	18.3333
25.04	8.33333
25.06	15
25.08	8.33333
25.1	10
25.12	13.3333
25.14	10
25.16	8.33333
25.18	1.66667
25.2	16.6667
25.22	15
25.24	8.33333
25.26	18.3333
25.28	21.6667
25.3	10
25.32	8.33333
25.34	8.33333
25.36	15
25.38	6.66667
25.4	5
25.42	16.6667
25.44	10
25.46	18.3333
25.48	6.66667
25.5	6.66667
25.52	15
25.54	6.66667
25.56	6.66667
25.58	20
25.6	10
25.62	8.33333
25.64	10
25.66	11.6667
25.68	6.66667
25.7	13.3333
25.72	13.3333
25.74	8.33333
25.76	16.6667
25.78	20
25.8	13.3333
25.82	8.33333
25.84	8.33333
25.86	8.33333
25.88	5
25.9	15
25.92	10
25.94	8.33333
25.96	11.6667
25.98	5
26	18.3333
26.02	23.3333
26.04	13.3333
26.06	13.3333
26.08	10
26.1	15
26.12	6.66667
26.14	6.66667
26.16	11.6667
26.18	18.3333
26.2	20
26.22	8.33333
26.24	6.66667
26.26	13.3333
26.28	11.6667
26.3	11.6667
26.32	10
26.34	11.6667
26.36	16.6667
26.38	8.33333
26.4	13.3333
26.42	8.33333
26.44	15
26.46	6.66667
26.48	11.6667
26.5	25
26.52	5
26.54	10
26.56	11.6667
26.58	18.3333
26.6	6.66667
26.62	16.6667
26.64	11.6667
26.66	6.66667
26.68	11.6667
26.7	8.33333
26.72	11.6667
26.74	15
26.76	8.33333
26.78	8.33333
26.8	8.33333
26.82	10
26.84	16.6667
26.86	11.6667
26.88	11.6667
26.9	8.33333
26.92	11.6667
26.94	15
26.96	10
26.98	8.33333
27	11.6667
27.02	8.33333
27.04	10
27.06	10
27.08	6.66667
27.1	5
27.12	11.6667
27.14	18.3333
27.16	6.66667
27.18	11.6667
27.2	5
27.22	20
27.24	11.6667
27.26	3.33333
27.28	18.3333
27.3	13.3333
27.32	15
27.34	10
27.36	13.3333
27.38	11.6667
27.4	10
27.42	11.6667
27.44	13.3333
27.46	16.6667
27.48	13.3333
27.5	15
27.52	6.66667
27.54	13.3333
27.56	16.6667
27.58	5
27.6	6.66667
27.62	10
27.64	11.6667
27.66	18.3333
27.68	15
27.7	16.6667
27.72	16.6667
27.74	6.66667
27.76	11.6667
27.78	13.3333
27.8	15
27.82	13.3333
27.84	8.33333
27.86	11.6667
27.88	10
27.9	15
27.92	10
27.94	13.3333
27.96	11.6667
27.98	10
28	8.33333
28.02	11.6667
28.04	13.3333
28.06	8.33333
28.08	8.33333
28.1	11.6667
28.12	15
28.14	20
28.16	10
28.18	8.33333
28.2	21.6667
28.22	10
28.24	6.66667
28.26	16.6667
28.28	1.66667
28.3	8.33333
28.32	13.3333
28.34	15
28.36	11.6667
28.38	8.33333
28.4	10
28.42	13.3333
28.44	6.66667
28.46	11.6667
28.48	11.6667
28.5	13.3333
28.52	5
28.54	13.3333
28.56	16.6667
28.58	8.33333
28.6	3.33333
28.62	10
28.64	13.3333
28.66	13.3333
28.68	16.6667
28.7	11.6667
28.72	13.3333
28.74	10
28.76	3.33333
28.78	5
28.8	8.33333
28.82	5
28.84	16.6667
28.86	18.3333
28.88	10
28.9	11.6667
28.92	18.3333
28.94	6.66667
28.96	18.3333
28.98	13.3333
29	5
29.02	11.6667
29.04	6.66667
29.06	8.33333
29.08	11.6667
29.1	11.6667
29.12	16.6667
29.14	5
29.16	10
29.18	10
29.2	11.6667
29.22	8.33333
29.24	10
29.26	13.3333
29.28	15
29.3	6.66667
29.32	10
29.34	16.6667
29.36	13.3333
29.38	3.33333
29.4	15
29.42	13.3333
29.44	13.3333
29.46	13.3333
29.48	6.66667
29.5	13.3333
29.52	11.6667
29.54	20
29.56	16.6667
29.58	10
29.6	11.6667
29.62	13.3333
29.64	13.3333
29.66	15
29.68	20
29.7	13.3333
29.72	21.6667
29.74	21.6667
29.76	23.3333
29.78	36.6667
29.8	28.3333
29.82	31.6667
29.84	33.3333
29.86	43.3333
29.88	41.6667
29.9	53.3333
29.92	63.3333
29.94	68.3333
29.96	80
29.98	100
30	120
30.02	131.667
30.04	146.667
30.06	218.333
30.08	250
30.1	333.333
30.12	456.667
30.14	530
30.16	706.667
30.18	660
30.2	543.333
30.22	435
30.24	330
30.26	350
30.28	231.667
30.3	185
30.32	108.333
30.34	75
30.36	80
30.38	45
30.4	46.6667
30.42	63.3333
30.44	23.3333
30.46	35
30.48	43.3333
30.5	35
30.52	26.6667
30.54	28.3333
30.56	26.6667
30.58	15
30.6	15
30.62	15
30.64	23.3333
30.66	6.66667
30.68	20
30.7	16.6667
30.72	10
30.74	26.6667
30.76	10
30.78	18.3333
30.8	8.33333
30.82	8.33333
30.84	26.6667
30.86	18.3333
30.88	11.6667
30.9	11.6667
30.92	23.3333
30.94	11.6667
30.96	10
30.98	11.6667
31	11.6667
31.02	16.6667
31.04	18.3333
31.06	16.6667
31.08	10
31.1	13.3333
31.12	8.33333
31.14	6.66667
31.16	8.33333
31.18	8.33333
31.2	11.6667
31.22	13.3333
31.24	11.6667
31.26	13.3333
31.28	11.6667
31.3	8.33333
31.32	13.3333
31.34	6.66667
31.36	15
31.38	13.3333
31.4	13.3333
31.42	3.33333
31.44	13.3333
31.46	11.6667
31.48	16.6667
31.5	10
31.52	8.33333
31.54	6.66667
31.56	15
31.58	20
31.6	10
31.62	8.33333
31.64	10
31.66	5
31.68	10
31.7	10
31.72	6.66667
31.74	13.3333
31.76	13.3333
31.78	5
31.8	21.6667
31.82	8.33333
31.84	10
31.86	11.6667
31.88	16.6667
31.9	10
31.92	8.33333
31.94	10
31.96	10
31.98	11.6667
32	15
32.02	11.6667
32.04	8.33333
32.06	15
32.08	18.3333
32.1	13.3333
32.12	11.6667
32.14	16.6667
32.16	8.33333
32.18	3.33333
32.2	8.33333
32.22	11.6667
32.24	5
32.26	15
32.28	6.66667
32.3	10
32.32	10
32.34	11.6667
32.36	13.3333
32.38	8.33333
32.4	18.3333
32.42	5
32.44	13.3333
32.46	6.66667
32.48	10
32.5	8.33333
32.52	18.3333
32.54	21.6667
32.56	3.33333
32.58	13.3333
32.6	13.3333
32.62	1.66667
32.64	6.66667
32.66	11.6667
32.68	6.66667
32.7	11.6667
32.72	13.3333
32.74	8.33333
32.76	13.3333
32.78	5
32.8	8.33333
32.82	8.33333
32.84	18.3333
32.86	11.6667
32.88	8.33333
32.9	10
32.92	6.66667
32.94	6.66667
32.96	10
32.98	5
33	8.33333
33.02	13.3333
33.04	13.3333
33.06	6.66667
33.08	11.6667
33.1	8.33333
33.12	13.3333
33.14	11.6667
33.16	5
33.18	15
33.2	10
33.22	5
33.24	3.33333
33.26	10
33.28	3.33333
33.3	11.6667
33.32	20
33.34	13.3333
33.36	11.6667
33.38	10
33.4	6.66667
33.42	8.33333
33.44	3.33333
33.46	3.33333
33.48	18.3333
33.5	6.66667
33.52	6.66667
33.54	10
33.56	13.3333
33.58	15
33.6	15
33.62	18.3333
33.64	10
33.66	8.33333
33.68	13.3333
33.7	10
33.72	15
33.74	11.6667
33.76	10
33.78	10
33.8	13.3333
33.82	18.3333
33.84	11.6667
33.86	10
33.88	15
33.9	18.3333
33.92	8.33333
33.94	11.6667
33.96	16.6667
33.98	8.33333
34	13.3333
34.02	16.6667
34.04	10
34.06	8.33333
34.08	11.6667
34.1	11.6667
34.12	8.33333
34.14	15
34.16	20
34.18	10
34.2	10
34.22	18.3333
34.24	16.6667
34.26	15
34.28	11.6667
34.3	15
34.32	10
34.34	15
34.36	16.6667
34.38	15
34.4	10
34.42	18.3333
34.44	8.33333
34.46	13.3333
34.48	15
34.5	11.6667
34.52	10
34.54	8.33333
34.56	15
34.58	25
34.6	10
34.62	23.3333
34.64	23.3333
34.66	21.6667
34.68	25
34.7	20
34.72	23.3333
34.74	21.6667
34.76	31.6667
34.78	20
34.8	31.6667
34.82	35
34.84	31.6667
34.86	20
34.88	31.6667
34.9	38.3333
34.92	30
34.94	45
34.96	31.6667
34.98	31.6667
35	33.3333
35.02	35
35.04	58.3333
35.06	46.6667
35.08	53.3333
35.1	76.6667
35.12	60
35.14	75
35.16	81.6667
35.18	86.6667
35.2	85
35.22	100
35.24	136.667
35.26	140
35.28	210
35.3	225
35.32	300
35.34	340
35.36	373.333
35.38	491.667
35.4	570
35.42	683.333
35.44	918.333
35.46	1236.67
35.48	1606.67
35.5	2155
35.52	2600
35.54	2333.33
35.56	1770
35.58	1470
35.6	1431.67
35.62	1346.67
35.64	1095
35.66	678.333
35.68	380
35.7	340
35.72	268.333
35.74	231.667
35.76	185
35.78	133.333
35.8	121.667
35.82	133.333
35.84	135
35.86	103.333
35.88	88.3333
35.9	85
35.92	53.3333
35.94	53.3333
35.96	43.3333
35.98	48.3333
36	36.6667
36.02	46.6667
36.04	36.6667
36.06	21.6667
36.08	31.6667
36.1	33.3333
36.12	16.6667
36.14	30
36.16	28.3333
36.18	21.6667
36.2	21.6667
36.22	25
36.24	8.33333
36.26	16.6667
36.28	21.6667
36.3	20
36.32	15
36.34	23.3333
36.36	20
36.38	16.6667
36.4	20
36.42	16.6667
36.44	11.6667
36.46	8.33333
36.48	13.3333
36.5	11.6667
36.52	18.3333
36.54	18.3333
36.56	8.33333
36.58	15
36.6	10
36.62	13.3333
36.64	18.3333
36.66	21.6667
36.68	13.3333
36.7	10
36.72	10
36.74	20
36.76	13.3333
36.78	15
36.8	18.3333
36.82	18.3333
36.84	15
36.86	16.6667
36.88	16.6667
36.9	23.3333
36.92	18.3333
36.94	18.3333
36.96	20
36.98	28.3333
37	36.6667
37.02	48.3333
37.04	28.3333
37.06	23.3333
37.08	68.3333
37.1	80
37.12	100
37.14	155
37.16	136.667
37.18	116.667
37.2	96.6667
37.22	71.6667
37.24	70
37.26	65
37.28	66.6667
37.3	53.3333
37.32	23.3333
37.34	20
37.36	25
37.38	18.3333
37.4	10
37.42	18.3333
37.44	16.6667
37.46	18.3333
37.48	13.3333
37.5	5
37.52	11.6667
37.54	23.3333
37.56	10
37.58	6.66667
37.6	13.3333
37.62	6.66667
37.64	8.33333
37.66	11.6667
37.68	6.66667
37.7	8.33333
37.72	11.6667
37.74	5
37.76	15
37.78	11.6667
37.8	15
37.82	13.3333
37.84	6.66667
37.86	10
37.88	15
37.9	6.66667
37.92	10
37.94	8.33333
37.96	16.6667
37.98	8.33333
38	5
38.02	11.6667
38.04	10
38.06	11.6667
38.08	10
38.1	1.66667
38.12	16.6667
38.14	11.6667
38.16	1.66667
38.18	11.6667
38.2	10
38.22	13.3333
38.24	18.3333
38.26	8.33333
38.28	8.33333
38.3	6.66667
38.32	1.66667
